Dominic Toninato,WPG,1995-10-20 16:36:01.277764,1000,C,2,0,1,1,4
Yakov Trenin,NSH,1997-10-19 16:36:01.278642,1000,C,45,5,6,21,94
Vincent Trocheck,CAR,1994-10-20 16:36:01.279724,1000,C,47,17,26,28,107
Jacob Trouba,NYR,1995-10-20 16:36:01.280613,1000,D,38,2,10,84,111
Alexander True,SJS,1998-10-19 16:36:01.281506,1000,F,7,0,1,5,4
Alex Tuch,VEG,1997-10-19 16:36:01.282546,1000,RW,55,18,15,36,52
Kyle Turris,EDM,1990-10-21 16:36:01.283826,1000,C,27,2,3,8,16
Carsen Twarynski,PHI,1998-10-19 16:36:01.284835,1000,F,7,0,0,2,17
Urho Vaakanainen,BOS,1999-10-19 16:36:01.285419,1000,D,9,0,2,19,3
Juuso Valimaki,CGY,1999-10-19 16:36:01.286062,1000,D,49,2,9,60,28
James van Riemsdyk,PHI,1990-10-21 16:36:01.286665,1000,LW,56,17,26,16,40
Trevor van Riemsdyk,WSH,1992-10-20 16:36:01.288674,1000,D,20,1,2,27,13
Sami Vatanen,TOT,1992-10-20 16:36:01.289577,1000,D,39,2,4,49,27
Sami Vatanen,NJD,1992-10-20 16:36:01.290313,1000,D,30,2,4,37,21
Sami Vatanen,DAL,1992-10-20 16:36:01.291256,1000,D,9,0,0,12,6
Frank Vatrano,FLA,1995-10-20 16:36:01.292267,1000,LW,56,18,8,21,69
Joseph Veleno,DET,2000-10-18 16:36:01.292839,1000,C,5,1,0,4,7
Carter Verhaeghe,FLA,1996-10-19 16:36:01.293378,1000,C,43,18,18,14,33
Kristian Vesalainen,WPG,2000-10-18 16:36:01.294022,1000,W,12,0,1,5,8
Jimmy Vesey,TOT,1994-10-20 16:36:01.294566,1000,LW,50,5,5,19,38
Jimmy Vesey,TOR,1994-10-20 16:36:01.295101,1000,LW,30,5,2,10,23
Jimmy Vesey,VAN,1994-10-20 16:36:01.295641,1000,LW,20,0,3,9,15
Jeffrey Viel,SJS,1997-10-19 16:36:01.296435,1000,F,11,0,0,0,22
Gabriel Vilardi,LAK,2000-10-18 16:36:01.296999,1000,C,54,10,13,19,18
Jake Virtanen,VAN,1997-10-19 16:36:01.297539,1000,RW,38,5,0,12,83
Marc-Edouard Vlasic,SJS,1988-10-21 16:36:01.298073,1000,D,51,1,5,64,40
Alexander Volkov,TOT,1998-10-19 16:36:01.298610,1000,RW,37,7,6,26,36
Alexander Volkov,TBL,1998-10-19 16:36:01.302224,1000,RW,19,3,2,15,20
Alexander Volkov,ANA,1998-10-19 16:36:01.303291,1000,RW,18,4,4,11,16
Jakub Voracek,PHI,1990-10-21 16:36:01.304202,1000,RW,53,9,34,20,17
Jakub Vrana,TOT,1997-10-19 16:36:01.305103,1000,LW,50,19,17,8,29
Jakub Vrana,WSH,1997-10-19 16:36:01.306007,1000,LW,39,11,14,4,26
Jakub Vrana,DET,1997-10-19 16:36:01.306902,1000,LW,11,8,3,4,3
Austin Wagner,LAK,1998-10-19 16:36:01.307787,1000,LW,44,4,4,10,97
Chris Wagner,BOS,1992-10-20 16:36:01.308698,1000,C,41,2,3,21,75
Oliver Wahlstrom,NYI,2001-10-18 16:36:01.309533,1000,RW,44,12,9,14,57
Daniel Walcott,TBL,1995-10-20 16:36:01.310086,1000,D,1,0,0,0,7
Nathan Walker,STL,1995-10-20 16:36:01.310634,1000,C,8,1,0,6,14
Sean Walker,LAK,1995-10-20 16:36:01.311325,1000,D,47,5,13,72,43
Lucas Wallmark,TOT,1996-10-19 16:36:01.312654,1000,C,20,0,3,6,25
Lucas Wallmark,CHI,1996-10-19 16:36:01.313235,1000,C,16,0,3,5,20
Lucas Wallmark,FLA,1996-10-19 16:36:01.313775,1000,C,4,0,0,1,5
Jake Walman,STL,1997-10-19 16:36:01.314659,1000,D,24,1,1,20,26
Austin Watson,OTT,1992-10-20 16:36:01.315275,1000,LW,34,3,7,49,100
Shea Weber,MTL,1986-10-22 16:36:01.316266,1000,D,48,6,13,68,70
Yannick Weber,PIT,1989-10-21 16:36:01.319212,1000,D,2,0,0,0,4
MacKenzie Weegar,FLA,1994-10-20 16:36:01.319795,1000,D,54,6,30,83,118
Andy Welinski,ANA,1994-10-20 16:36:01.320612,1000,D,13,0,0,7,14
Alexander Wennberg,FLA,1995-10-20 16:36:01.321277,1000,C,56,17,12,36,29
Zach Werenski,CBJ,1998-10-19 16:36:01.321838,1000,D,35,7,13,39,21
Blake Wheeler,WPG,1987-10-22 16:36:01.322380,1000,RW,50,15,31,30,63
Colin White,OTT,1997-10-19 16:36:01.322920,1000,C,45,10,8,18,58
Colton White,NJD,1998-10-19 16:36:01.323492,1000,D,2,0,0,0,2
Zach Whitecloud,VEG,1997-10-19 16:36:01.324038,1000,D,51,2,10,75,85
Tom Wilson,WSH,1995-10-20 16:36:01.324579,1000,RW,47,13,20,25,105
Christian Wolanin,TOT,1996-10-19 16:36:01.325115,1000,D,18,0,3,7,3
Christian Wolanin,OTT,1996-10-19 16:36:01.325655,1000,D,15,0,3,3,3
Christian Wolanin,LAK,1996-10-19 16:36:01.326644,1000,D,3,0,0,4,0
Miles Wood,NJD,1996-10-19 16:36:01.327573,1000,LW,55,17,8,25,38
Kailer Yamamoto,EDM,1999-10-19 16:36:01.328495,1000,RW,52,8,13,40,52
Keith Yandle,FLA,1987-10-22 16:36:01.329432,1000,D,56,3,24,27,18
Jesse Ylönen,MTL,2000-10-18 16:36:01.330132,1000,RW,1,0,0,0,0
Cameron York,PHI,2001-10-18 16:36:01.330698,1000,D,3,0,0,2,1
Pavel Zacha,NJD,1998-10-19 16:36:01.331694,1000,C,50,17,18,10,42
Filip Zadina,DET,2000-10-18 16:36:01.332309,1000,RW,49,6,13,22,22
Nikita Zadorov,CHI,1996-10-19 16:36:01.332865,1000,D,55,1,7,74,190
Nikita Zaitsev,OTT,1992-10-20 16:36:01.334849,1000,D,55,4,13,110,114
Travis Zajac,TOT,1986-10-22 16:36:01.336234,1000,C,46,8,12,22,51
Travis Zajac,NJD,1986-10-22 16:36:01.336918,1000,C,33,7,11,15,41
Travis Zajac,NYI,1986-10-22 16:36:01.337476,1000,C,13,1,1,7,10
Yegor Zamula,PHI,2001-10-18 16:36:01.338580,1000,D,2,0,0,1,1
Jakub Zboril,BOS,1998-10-19 16:36:01.339677,1000,D,42,0,9,33,63
Trevor Zegras,ANA,2002-10-18 16:36:01.340779,1000,C,24,3,10,4,7
Mika Zibanejad,NYR,1994-10-20 16:36:01.342219,1000,C,56,24,26,44,75
Radim Zohorna,PIT,1997-10-19 16:36:01.343589,1000,F,8,2,2,0,7
Artem Zub,OTT,1996-10-19 16:36:01.344458,1000,D,47,3,11,70,89
Mats Zuccarello,MIN,1988-10-21 16:36:01.345064,1000,LW,42,11,24,19,12
Jason Zucker,PIT,1992-10-20 16:36:01.345684,1000,LW,38,9,9,15,69
Eric Robinson,CBJ,1996-10-19 16:36:01.160538,980.0,LW,56,8,10,16,94
Sam Lafferty,PIT,1996-10-19 16:36:00.955963,980.0,C,34,0,6,11,89
